4, 80
4, 81
4, 82
4, 85
4, 86
4, 88
4, 89
4, 90
4, 92
4, 93
4, 94
4, 95
4, 96
4, 97
4, 98
4, 99
4, 100
4, 101
4, 102
4, 103
4, 104
4, 105
4, 832
4, 833
4, 1096
4, 1596
4, 1597
4, 1598
4, 1954
4, 3166
5, 74
5, 75
5, 76
5, 77
5, 78
5, 79
5, 91
5, 108
8, 154
8, 155
8, 156
8, 157
8, 158
8, 159
13, 169
13, 170
13, 171
13, 172
13, 173
13, 174
13, 175
13, 176
13, 177
15, 381
15, 382
15, 383
15, 384
15, 389
15, 392
15, 394
15, 396
15, 1402
15, 1403
15, 1404
15, 1405
15, 1664
15, 3128
15, 3129
15, 3130
15, 3131
15, 3132
15, 3133
15, 3134
15, 3188
15, 3189
15, 3190
15, 3308
15, 3313
15, 3314
15, 3315
15, 3316
15, 3339
15, 3340
15, 3341
15, 3342
15, 3343
15, 3344
15, 3354
15, 3355
18, 409
18, 413
18, 418
18, 420
18, 421
18, 422
18, 424
18, 425
18, 426
18, 427
18, 428
18, 429
18, 431
18, 432
18, 434
18, 438
18, 440
18, 441
18, 443
18, 444
18, 446
18, 449
18, 452
18, 454
18, 462
18, 463
18, 464
18, 465
18, 467
18, 468
18, 472
18, 473
18, 474
18, 475
18, 476
18, 477
18, 478
18, 479
18, 480
18, 481
18, 482
18, 483
18, 484
18, 486
18, 487
18, 488
18, 489
18, 490
18, 493
18, 495
18, 497
18, 498
18, 500
18, 501
18, 502
18, 504
18, 505
18, 506
18, 507
18, 509
18, 510
18, 511
18, 529
18, 530
18, 531
18, 532
18, 542
18, 543
18, 545
18, 546
18, 547
18, 548
18, 549
18, 552
18, 553
18, 554
18, 556
18, 557
18, 558
18, 562
18, 563
18, 564
18, 565
18, 566
18, 1842
18, 1845
18, 1846
18, 1847
18, 1848
18, 1849
18, 1850
18, 1851
18, 1852
18, 1854
18, 1855
18, 1857
18, 1858
18, 1859
18, 1860
18, 1861
18, 1862
18, 1863
18, 1864
18, 1865
18, 1866
18, 1867
18, 1868
18, 1869
18, 1870
18, 1871
18, 1872
18, 1873
18, 1874
18, 1875
18, 1876
18, 1877
18, 1878
18, 1879
18, 1880
18, 1881
18, 1882
18, 1883
18, 1884
18, 1885
18, 1886
18, 1887
18, 1888
18, 1889
18, 1893
18, 1955
18, 1956
18, 2337
18, 2338
18, 2339
18, 2413
18, 2416
18, 2417
18, 2418
18, 2419
18, 2420
18, 2421
18, 2422
18, 2423
18, 2424
18, 2425
18, 2426
18, 2427
18, 2428
18, 2429
18, 2430
18, 2431
18, 2432
18, 2433
18, 2434
18, 2435
18, 2436
18, 2437
18, 2438
18, 2439
18, 2440
18, 2441
18, 2442
18, 2443
18, 2444
18, 2445
18, 2446
18, 2447
18, 2448
18, 2449
18, 2450
18, 2451
18, 2452
18, 2453
18, 2454
18, 2455
18, 2456
18, 2457
18, 2458
18, 2459
18, 2460
18, 2461
18, 2462
18, 2463
18, 2488
18, 2532
18, 2533
18, 2788
18, 2911
18, 2912
18, 2913
18, 2914
18, 2915
18, 2916
18, 2917
18, 2918
18, 2919
18, 2920
18, 2921
18, 2922
18, 2960
18, 2961
18, 2963
18, 2965
18, 2967
18, 2968
18, 3031
18, 3032
18, 3036
18, 3038
18, 3039
18, 3040
18, 3081
18, 3082
18, 3083
18, 3084
18, 3085
18, 3086
18, 3087
18, 3088
18, 3089
18, 3090
18, 3093
18, 3094
18, 3095
18, 3096
18, 3097
18, 3098
18, 3099
18, 3100
18, 3101
18, 3102
18, 3103
18, 3104
18, 3105
18, 3106
18, 3107
18, 3108
18, 3109
18, 3110
18, 3111
18, 3112
18, 3113
18, 3114
18, 3115
18, 3116
18, 3117
18, 3118
18, 3119
18, 3120
18, 3121
18, 3122
18, 3123
18, 3124
18, 3125
18, 3126
18, 3385
18, 3386
18, 3387
18, 3428
18, 3430
18, 3460
18, 3461
18, 3462
18, 3463
18, 3464
18, 3465
18, 3696
18, 3698
18, 3701
18, 3702
18, 3706
18, 3707
18, 3709
18, 3711
18, 3712
18, 3713
18, 3714
18, 3715
18, 3716
18, 3717
18, 3718
18, 3719
18, 3722
18, 3723
18, 3724
18, 3725
18, 3727
18, 3729
18, 3730
18, 3731
18, 3732
18, 3733
18, 3734
18, 3736
18, 3737
18, 3738
18, 3740
18, 3742
18, 3743
18, 3744
18, 3817
18, 3818
18, 3819
18, 3820
18, 3821
18, 3822
18, 3823
18, 3889
18, 3890
18, 3891
18, 3892
18, 3893
18, 3894
18, 3895
18, 3896
18, 3897
18, 3898
18, 3899
18, 3900
18, 4210
18, 4212
18, 4225
18, 4446
18, 4463
18, 4481
18, 4482
18, 4676
19, 469
19, 470
19, 471
19, 2408
19, 2409
19, 2411
19, 2412
19, 2567
19, 3364
19, 3365
19, 3366
19, 3525
20, 1365
20, 1366
20, 1367
20, 1368
20, 1369
20, 1370
20, 1371
20, 1372
20, 1373
20, 1374
20, 1375
20, 1376
20, 1377
20, 1378
20, 1379
20, 1380
20, 1381
20, 1386
20, 1387
20, 1388
20, 1389
20, 1390
20, 1391
20, 1665
20, 1666
20, 1667
20, 1668
20, 1669
20, 1670
20, 1731
20, 2265
20, 2266
20, 2692
20, 2693
20, 2849
20, 2871
20, 2872
20, 2873
20, 2874
20, 3231
20, 3284
20, 3371
20, 3372
21, 614
21, 615
21, 616
21, 617
21, 618
21, 619
21, 620
21, 621
21, 622
21, 1137
21, 1139
21, 1141
21, 1142
21, 1143
21, 1144
21, 1145
21, 1148
21, 1149
21, 1150
21, 1151
21, 1152
21, 1153
21, 1154
21, 1382
21, 1383
21, 1384
21, 2529
21, 2530
21, 2531
21, 2671
21, 2672
21, 2697
21, 2698
21, 2699
21, 2700
21, 2775
21, 2776
21, 2777
21, 2785
21, 3135
21, 3191
21, 3193
21, 3318
21, 3324
21, 3325
21, 3457
24, 591
24, 596
24, 606
24, 1632
24, 1633
24, 1634
24, 2277
24, 3268
25, 2383
25, 2384
25, 2385
25, 2386
25, 2387
25, 2388
25, 2389
25, 2390
25, 2391
25, 2392
25, 3047
25, 3048
25, 3049
25, 3050
25, 3051
25, 3052
25, 3053
25, 3054
25, 3227
25, 3228
25, 3229
25, 3638
25, 3639
25, 3640
25, 3641
25, 3642
25, 3643
25, 3644
25, 3645
25, 3646
25, 3647
26, 623
26, 624
26, 625
26, 626
26, 627
26, 628
26, 629
26, 630
26, 631
26, 632
26, 633
26, 634
26, 635
26, 636
26, 637
26, 638
26, 639
26, 640
26, 641
26, 642
26, 643
26, 644
26, 645
26, 646
26, 647
26, 2701
26, 2702
26, 2703
26, 2704
26, 2705
26, 2706
26, 3475
26, 3476
26, 3477
26, 3536
26, 3537
26, 3538
26, 4504
26, 4505
26, 4506
26, 4507
26, 4508
26, 4588
26, 4589
26, 4590
26, 4591
26, 4592
26, 4670
26, 4671
26, 4672
26, 4673
26, 4674
27, 648
27, 649
27, 650
27, 651
27, 652
27, 653
27, 1773
27, 1774
27, 1775
27, 1776
27, 1777
27, 1778
27, 1808
27, 1809
27, 1810
27, 1811
27, 1812
27, 1813
27, 1814
27, 1815
27, 1816
27, 1817
27, 1818
27, 1819
27, 1820
27, 1821
27, 1822
27, 1823
27, 1824
27, 1825
27, 1826
27, 1827
27, 1828
27, 1829
27, 1830
27, 1831
27, 1832
27, 1833
27, 1834
27, 1835
27, 1836
27, 1837
27, 1838
27, 1839
27, 1840
27, 1841
28, 657
28, 664
28, 880
28, 881
28, 882
28, 2276
28, 3262
28, 4580
28, 4581
28, 4582
28, 4583
28, 4584
28, 4585
28, 4586
29, 672
29, 676
29, 1629
29, 1630
29, 1631
29, 2273
29, 3249
31, 679
31, 680
31, 1346
31, 1347
31, 1348
31, 1349
31, 2274
31, 3254
36, 696
36, 1440
36, 1441
36, 1442
36, 1443
36, 1444
36, 2320
37, 697
37, 1436
37, 1437
37, 1438
37, 1439
37, 2321
38, 698
38, 699
38, 1697
38, 1700
38, 1701
38, 2864
38, 3263
39, 704
39, 705
39, 1635
39, 1636
39, 1638
39, 2850
39, 3234
41, 3006
41, 3007
41, 3008
41, 3009
41, 3010
41, 3011
41, 3250
42, 734
43, 3014
43, 3015
43, 3016
43, 3017
43, 3018
43, 3019
43, 3020
43, 3255
44, 737
44, 738
44, 1687
44, 1688
44, 2862
44, 3259
46, 740
46, 903
46, 904
46, 905
46, 906
46, 907
46, 908
46, 909
46, 3266
47, 742
47, 1450
47, 1451
47, 1452
47, 2507
47, 2508
47, 2509
47, 2904
51, 746
51, 3252
51, 3264
53, 759
53, 761
53, 949
53, 950
53, 951
53, 952
53, 3233
54, 795
54, 796
54, 797
54, 799
54, 800
54, 801
54, 802
54, 803
54, 804
54, 805
54, 806
54, 807
54, 809
54, 810
54, 811
54, 812
54, 813
54, 814
54, 815
54, 817
54, 819
54, 820
54, 834
54, 884
54, 885
54, 3458
54, 3459
54, 3469
54, 3470
54, 3615
54, 3616
54, 3617
54, 3618
54, 3619
54, 3620
54, 3621
54, 4259
55, 821
55, 822
55, 823
55, 824
55, 825
55, 826
55, 827
55, 828
55, 829
55, 830
55, 831
55, 971
55, 972
55, 973
55, 974
55, 975
55, 1040
55, 1041
55, 1385
55, 1408
55, 1409
55, 2496
55, 2572
55, 2573
55, 2574
55, 2575
55, 3058
55, 3059
55, 3206
55, 3207
55, 3208
55, 3209
55, 3210
55, 3211
55, 3222
55, 3378
55, 3379
55, 3443
55, 3444
55, 3560
55, 3561
55, 3622
55, 3623
55, 3624
56, 847
56, 848
56, 850
56, 1716
56, 1717
56, 1718
56, 2869
56, 3269
61, 910
61, 911
62, 912
62, 913
62, 914
62, 915
62, 916
62, 917
62, 918
62, 919
62, 920
62, 921
62, 922
62, 923
62, 924
62, 925
62, 926
62, 927
62, 928
62, 929
62, 930
62, 931
62, 932
62, 933
62, 934
62, 935
62, 936
62, 937
62, 938
62, 939
62, 940
62, 941
62, 942
62, 943
62, 944
63, 945
63, 946
63, 947
63, 948
63, 2275
63, 3258
64, 953
64, 954
64, 955
64, 956
64, 1147
64, 1407
64, 2682
64, 2683
64, 2684
64, 2685
64, 2686
64, 3614
64, 3805
64, 3816
64, 4289
64, 4324
64, 4326
64, 4345
64, 4353
64, 4367
64, 4379
64, 4395
64, 4396
66, 960
66, 961
66, 962
66, 963
66, 964
66, 965
66, 966
66, 967
66, 968
66, 969
66, 1097
66, 1146
66, 1344
66, 1345
66, 3281
66, 3438
66, 3439
66, 3440
69, 994
69, 995
69, 996
69, 997
69, 998
69, 999
69, 1000
69, 1001
69, 1002
69, 1003
69, 1004
69, 1005
69, 2899
69, 2900
69, 3217
69, 3218
71, 1042
71, 1043
71, 1044
71, 1045
71, 1046
71, 1047
71, 1048
71, 1049
71, 1050
71, 1051
71, 1052
71, 1053
71, 1054
71, 1055
71, 1056
71, 1057
71, 1058
71, 1059
71, 1060
71, 1061
71, 1062
71, 1063
71, 1064
71, 1065
71, 1066
71, 1067
71, 1068
71, 2252
71, 2253
71, 2254
71, 2255
71, 2256
71, 2258
71, 2259
71, 2260
71, 2261
71, 2262
71, 2263
71, 2264
71, 2406
71, 2407
71, 2414
71, 2415
71, 2484
71, 2644
71, 2645
71, 2646
71, 2647
71, 2648
71, 2649
71, 2650
71, 2651
71, 2652
71, 2653
71, 2654
71, 2655
71, 2656
71, 2657
71, 2658
71, 2659
71, 2660
71, 2661
71, 2662
71, 2663
71, 2664
71, 2665
71, 2670
71, 3149
71, 3150
71, 3151
71, 3154
71, 3162
71, 3163
71, 3213
71, 3214
71, 3215
71, 3216
71, 3219
71, 3226
71, 3310
71, 3317
71, 3394
71, 3580
71, 4227
71, 4228
71, 4229
71, 4230
71, 4231
71, 4232
71, 4234
71, 4235
71, 4236
71, 4237
71, 4238
71, 4241
71, 4323
71, 4415
71, 4416
71, 4417
71, 4449
71, 4450
71, 4451
71, 4675
72, 1069
72, 1070
72, 1071
72, 1072
72, 1073
72, 1074
72, 1075
72, 1076
72, 1077
72, 1078
72, 1079
72, 1080
72, 1081
72, 1082
72, 1083
72, 1084
72, 1085
72, 1086
72, 1087
72, 1088
72, 1089
72, 1090
72, 1091
72, 1092
72, 1093
72, 1094
72, 1095
72, 1429
72, 1430
72, 1431
72, 1432
72, 1433
72, 1454
72, 1455
72, 1456
72, 1457
72, 1458
72, 1459
72, 1460
72, 1461
72, 1462
72, 1463
72, 1464
72, 1465
72, 1466
72, 1467
72, 1468
72, 1469
72, 1470
72, 1471
72, 1472
72, 1473
72, 1474
72, 1475
72, 1476
72, 1615
72, 1616
72, 1617
72, 2226
72, 2227
72, 2228
72, 2229
72, 2230
72, 2231
72, 2232
72, 2233
72, 2234
72, 2235
72, 2485
72, 2486
72, 2487
72, 2668
72, 2673
72, 2674
72, 2675
72, 2676
72, 2677
72, 2678
72, 2679
72, 2680
72, 2681
72, 2694
72, 2695
72, 2696
72, 2878
72, 3157
72, 3158
72, 3164
72, 3165
72, 3303
72, 3304
72, 3305
72, 3306
72, 3307
72, 3374
72, 3528
72, 3529
72, 3530
72, 3531
72, 3911
72, 3912
72, 3913
72, 3914
72, 3915
72, 3916
72, 3917
72, 3918
72, 3919
72, 3920
72, 3922
72, 4321
75, 1111
75, 1112
75, 1113
75, 1114
75, 1115
75, 1116
75, 1118
75, 1119
75, 1120
75, 1121
75, 1123
75, 1124
75, 1125
75, 1126
75, 1127
75, 1128
75, 1129
75, 1130
75, 1131
75, 1132
75, 1900
75, 1901
75, 1902
75, 1903
75, 1904
75, 1905
75, 1906
75, 1907
75, 1908
75, 1909
75, 1910
75, 1911
75, 1912
75, 1913
75, 1914
75, 1915
75, 1916
75, 1917
75, 1918
75, 1919
75, 1920
75, 1921
75, 1922
75, 1923
75, 1924
75, 1925
75, 1926
75, 1936
75, 1957
75, 2267
75, 2268
75, 2269
75, 2270
75, 2271
75, 2272
76, 1133
76, 1134
76, 1135
76, 2666
76, 2667
76, 2847
76, 2848
76, 3155
76, 3156
76, 3238
76, 3239
76, 3240
76, 3241
76, 3242
76, 3243
76, 3244
76, 3245
76, 3246
76, 3247
76, 3248
76, 3283
76, 3347
76, 3348
76, 3349
76, 3350
76, 3351
76, 3352
76, 3353
76, 3375
76, 3581
76, 3921
76, 4320
76, 4322
76, 4401
76, 4402
76, 4404
76, 4405
76, 4406
76, 4407
76, 4408
76, 4409
76, 4410
76, 4411
79, 1410
80, 2355
80, 2356
80, 3012
82, 1417
82, 1418
82, 1419
82, 1420
82, 1421
82, 1422
82, 1423
82, 1424
82, 2369
82, 2370
82, 2371
82, 2372
82, 2377
82, 2378
82, 2380
82, 2381
82, 2382
82, 2489
82, 2490
82, 2491
82, 2492
82, 2493
82, 2548
82, 2549
82, 2550
82, 2551
82, 2778
82, 2779
82, 2812
82, 3046
82, 3223
82, 3232
82, 3336
82, 3337
82, 3338
82, 3445
82, 3446
82, 3447
82, 3448
82, 3449
82, 3450
82, 3534
82, 3562
82, 3633
82, 3634
82, 3635
82, 3636
82, 3637
82, 3664
83, 2997
83, 3002
83, 3003
83, 3004
83, 3005
83, 3466
83, 3467
83, 3468
83, 3471
83, 3472
83, 3473
83, 3474
83, 3526
83, 4281
84, 1493
84, 1494
84, 1495
84, 1496
84, 1497
84, 1498
84, 1499
84, 1500
84, 1501
84, 1502
84, 1503
84, 1504
84, 2393
84, 2394
84, 2395
84, 2396
84, 2397
84, 2398
84, 2399
84, 2400
84, 2401
84, 2402
84, 2403
84, 2404
84, 2405
84, 3326
84, 3327
84, 3328
84, 3329
84, 3330
84, 3331
84, 3332
84, 3333
84, 3334
84, 3335
85, 1515
85, 1516
85, 1517
85, 1519
85, 1520
85, 1521
85, 1523
85, 1524
85, 1525
85, 1528
85, 1529
85, 1530
85, 1533
85, 1534
85, 1536
85, 1537
85, 1539
85, 1541
85, 1543
85, 1546
85, 1547
85, 1548
85, 1549
85, 1550
85, 1553
85, 1554
85, 1556
85, 1557
85, 1559
85, 1560
85, 1561
85, 1562
85, 1563
85, 1565
85, 1566
85, 1567
85, 1568
85, 1569
85, 1570
85, 1571
85, 1572
85, 1573
85, 1574
85, 1575
85, 1576
85, 1577
85, 1578
85, 1579
85, 1581
85, 1582
85, 1583
85, 1584
85, 1585
85, 1586
85, 1587
85, 1588
85, 2576
85, 2577
85, 2578
85, 2579
85, 2581
85, 2582
85, 2583
85, 2584
85, 2585
85, 2586
85, 2587
85, 2588
85, 2589
85, 2590
85, 2591
85, 2592
85, 2593
85, 2594
85, 2595
85, 2596
85, 2597
85, 2598
85, 2599
85, 2600
85, 2601
85, 2602
85, 2603
85, 2604
85, 2605
85, 2606
85, 2607
85, 2609
85, 2610
85, 2611
85, 2612
85, 2613
85, 2614
85, 2615
85, 2616
85, 2617
85, 2618
85, 2619
85, 2620
85, 2621
85, 2622
85, 2623
85, 2624
85, 2625
85, 2626
85, 2627
85, 2628
85, 2629
85, 2630
85, 2631
85, 2632
85, 2633
85, 2634
85, 2635
85, 2637
85, 2638
85, 2639
85, 2640
85, 2641
85, 2642
85, 2879
85, 2880
85, 2881
85, 2882
85, 2883
85, 2884
85, 2885
85, 2886
85, 2887
85, 2888
85, 2889
85, 2890
85, 2891
85, 2892
85, 2893
85, 2894
85, 2895
85, 2896
85, 2897
85, 2898
85, 3825
85, 3826
85, 3827
85, 3828
85, 3829
85, 3830
85, 3831
85, 3832
